ID,text,label
TXT00512,"RT sepertinya blm banyak yg tau kalo Anies adalah salah satu yg mempelopori konsep student government (BEM sbg eksekutif, Senat sbg legislatif) yg skrng diadopsi di kampus-kampus. saat itu tujuannya untuk mocking pemerintahan orba dan pemilu! yg ga demokratis. kalo ada yg (cont..) https://t.co/phyhqhxZTW [RE UGM_FESS]",Sosial Budaya
TXT00513,Capres Cawapres Ganjar Pranowo dan Mahfud MD berpesan agar kita semua terus menjaga Konstitusi atau aturan dasar negara sebagai landasan bangsa.#GanjarPranowoPilihanUmat https://t.co/KrKHqTLZRU,Ideologi
TXT00514,RT Begitu sayangnya Masyarakat Papua kepada Abah Anies. Mereka rindu akan hadirnya pemimpin yang bisa mengayomi &amp; mensejahterkan rakyatnya dari Sabang sampai Merauke. #AMINAjaDulu #AMINTolakIKN https://t.co/qBpXrV9QcY [RE BangPino__],Politik
TXT00515,"RT Paling mendebarkan di debat capres malam ini, saat Ganjar Pranowo menantang tim ahlinya Prabowo naik panggung sekalian untuk adu data. Di sini Prabowo terlihat sangat tidak siap dan mulai melambaikan bendera putih. [RE zoelfick]",Politik
TXT00516,"RT Anies Presiden ! Untuk TNI/POLRI Serta ASN Pertahanan.... Kenaikan Gaji Setiap Tahun, Penyediaan Rumah Dinas Serta Kesejahteraan Lainnya. https://t.co/51yIYt42Qn [RE sutanmangara]",Politik
TXT00517,"Bpk Ganjar Pranowo, pemimpin berkomitmen pada Anti korupsi, perhatian kesejahteraan nelayan, dan tekad tuntas Amanat UU Ganjar Mahfud Hebat #Coblos3 #3GM #DuluJokowiSekarangGanjar ayahbowo adalahkita Ã°ÂŸÂªÂž https://t.co/Ev2hKLq5y5",Politik
TXT00518,Pasangan Ganjar Pranowo - Mahfud MD pilihan petani tembakau!Dukungan kita adalah kunci kesuksesan produksi tembakau yang lebih baik. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/uIKPGPRdCD,Politik
TXT00519,"Ganjar Pranowo, energi positif yang akan membawa Indonesia melangkah Ã¢ÂšÂ± maju Ganjar Mahfud Hebat #Coblos3 #3GM #DuluJokowiSekarangGanjar https://t.co/NYPTLxD9cf",Politik
TXT00520,RT Abah Anies ingin mengangkat martabat petani agar tidak terus menerus menerima bansos karena penghasilannya cukup.. #AMINAjaDulu https://t.co/txIvBhLvn2 [RE ekowboy2],Sosial Budaya
TXT00521,"RT Lautan manusia sambut Capres nomor urut 1, Anies Baswedan saat laksanakan giat kampanye ke Bone, Sulawesi Selatan (Sulsel), Rabu (17/1/2024). Anies bertemu dengan masyarakat Bone di Lapangan Sepak Bola Cina. Kampanye kali ini cukup spesial lantaran ditemani oleh eks Wakil Presiden, Jusuf Kalla (JK). Melihat lautan manusia yang antusias menyapa Anies ini pun membuat dia merasa takjub, dan menegaskan bahwa uang tidak dapat mengobarkan semangat seperti ini. Simak berita selengkapnya di https://t.co/IuWcTPbHZj #HardNews_Politik #NewsOne #CariBeritaditvOne #NO01 #AniesBaswedan #Kampanye #ViralBone #Pilpres2024 #Politik #KamiKabarkanAndaPutuskan #MauMemilih #tvOneTVPemilu [RE tvOneNews]",Politik
TXT00522,"kata Yuli dengan suara bergetar saat ditemui di kediamannya, Selasa (2/1/2024). #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Politik
TXT00523,"Ganjar - Mahfud membangun sinergi antarnegara ASEAN demi menciptakan stabilitas g3opolitik yang saling menguntungkan. Gandakan Kesejahteraan, Raih Kemakmuran Berkelanjutan @F8XmTu/3ggbdUgEg4F1XGi1UHiYIDk0pRgyhqqCdIG4= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/OzkPBsQmDZ",Politik
TXT00524,"RT @ts4EqrqE3f1Gb/sq1rSAV9TEKUX2QNPQO7x9LLq9TsQ= Bang, kita aja yang terlalu fokus sama penyerangan pak anies. Padahal beliau banyak lho ngungkapin gagasan yang substantif, eg. Kepentingan kubu selatan, pertahanan asean, kesejahteraan prajurit, dll. Tapi itu semua luput karena serunya liat reaksi pak prabs Ã°ÂŸÂ¤Â£ [RE CuanJuan01]",Pertahanan dan Keamanan
TXT00525,Ganjar-Mahfud membangun fondasi kekuatan hukum dengan tegas menciptakan lingkungan yang aman dan berkualitas untuk rakyat @UndyTpz0xGKyZl0aRRk9BWx4/BoMojV6IxPVByeui2U= #GanjarMahfud2024 #DuluJokowiSekarangGanjar #Coblos3 https://t.co/SngsQ2p8Ht,Politik
TXT00526,"Capres Ganjar bersama rakyat, sebagai pemimpin calon presiden, menegaskan pentingnya keadilan sosial. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNKBarengGanjar https://t.co/hNXjm1qK5d",Sosial Budaya
TXT00527,"RT BASIS 3 PASANGAN CAPRES MENURUT DEMOGRAFI Prabowo ÃƒÂ¢Ã‚â‚¬Ã‚â€œ Gibran unggul di sebagian besar segmen demografi warga, terutama generasi muda, etnis Sunda dan Melayu. Kecuali pada kelompok pendidikan tinggi. https://t.co/zFKzU0eQXW [RE indikatorcoid]",Demografi
TXT00528,"RT @6bg6HhWBPlN3yvGK0YEY/VEWijG5lLYYU/pLhtGZ80Q= Tangan prabowo itu penuh dosa.Siapapun yg kompromi sama dia pasti ketularan sial. 2014 partai koalisi wowo ancur satu persatu. 2019 nggandeng 212 ,apes ambyar semua...2024 giliran mukidi dan anak2nya. Will see..Ã°ÂŸÂ˜Â [RE curutonline]",Politik
TXT00529,"RT Test Ombak, Rabu, 14 Februari 2024 tetap solid ya kita pilih pasangan calon Presiden RI No urut 01 Anies-Muhaimin? Kalau solid Monggo di retweet &amp; Like. Oh, iya...Kalau ada Abah Anies ngapain pula kita pilih lainnya ? https://t.co/FpsWRBVMGb [RE putrisakera]",Ideologi
TXT00530,RT Program Satu Keluarga Miskin Satu Sarjana Ganjar-Mahfud Dinilai Bisa Putus Rantai Kemiskinan #GanjarGratiskanKuliah https://t.co/T6ST7Ht8cF [RE PopyRgp],Politik
TXT00531,"RT Pemahaman mendasar soal program 40 kota setara jakarta itu banyak yang salah paham. Mereka pikir, setara Jakarta sama dengan seperti jakarta dengan gedung megah dan tol dalam kota. Yang gue tangkep dari desak Anies, yang dimaksud dengan setara jakarta adalah keunggulan - [RE legislatweet]",Politik
TXT00532,"RT Anies: Nasib Rakyat Akan Kita Ubah, 14 Februari Jadi Perubahan Indonesia https://t.co/3vqqVnBJsn [RE geloraco]",Politik
TXT00533,RT Panglima TNI Ungkap Relawan Ganjar-Mahfud Korban Pengeroyokan Sudah Dapat Santunan https://t.co/Oy6QAriTph #beritasatu #newsupdate #news [RE Beritasatu],Politik
TXT00534,"RT APAKAH PERISTIWA MEGA BINTANG 1997 akan terulang lagi ? Pemasangan Spanduk ditekan, pendukung Ganjar Mahfud meninggal dikeroyok pendukung Prabowo Gibran di Yogyakarta, 7 Relawan Ganjar Mahfud dikeroyok 15 prajurit TNI Kodim Boyolali, Spanduk Ganjar Mahfud hilang di pagi harinya. https://t.co/56SVWU5MtG [RE DahonoB]",Politik
TXT00535,"RT Prabowo malam ini #DebatCapres terbantai di ""rumah"" sendiri. Bahkan pak @0P/91BjTFyv0cWbnMmwCP3DXauSFKG85osTBFO38eko= yg lebih menguasai data pertahanan kita. Fix pak #GanjarMahfudM3nangDebat malam ini. https://t.co/Tu6kwXtZoG [RE narkosun]",Politik
TXT00536,RT Fanart untuk abah Ã°ÂŸÂ¥Â¹ dari manies hehehehe Biar yg dukung abah gk make Ai Ã°ÂŸÂ˜Â­ #anies #fanartanies https://t.co/nh0xXkLr7y [RE Mieliddie_],Sosial Budaya
TXT00537,@GqWCw7MGM/adX8HAnFZXZiO3Zuj3KujlmTBusGbM4e4= @jSl5w0Qqc1E+oWZrkdCSOJiqWdfQJAgBganDZSsEzzQ= Prabowo adalah Sengkuni yang sebenarnya....haus jabatan.. nyapres kalah Mulu...,Politik
TXT00538,Harapan Ganjar Presiden Rakyat adalah simpul keinginan masyarakat untuk melihat Ganjar Pranowo Mahfud MD menciptakan keadilan dan kesejahteraan bagi seluruh rakyat.JN19A1x #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/fkPHUqDhHj,Politik
TXT00539,"Coblos Ganjar Pranowo, dan ajak orang sekitar lo ikut serta. Suara kita, langkah kita, menuju masa depan yang lebih baik! Jadi pemuda yang cerdas, pilih Ganjar Pranowo, dan kita buat Indonesia makin keren!#GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",Politik
TXT00540,"RT Ganjar Pranowo, kita semua bagian dari solusi untuk mewujudkan negeri bersih dari korupsi, kolusi, dan nepotisme! #JNK #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNKGanjarRI1 https://t.co/KrXUBHNmXc [RE anyofthings]",Politik
TXT00541,"@Zmc+QIiGpQtDhgcfid88gVLeTNLn3OrzR8eKAYFWUR4= Hey mengerti gk definisi genosida? Disana itu peperangan hamas melawan sekutu nya, tapi yg dimaksud pak prabowo karna pertahanan keamanan hamas tidak sekuat lawannya akhirnya hancur dan membuat peperangan melu",Pertahanan dan Keamanan
TXT00542,"Ketua TKD Jabar Pasangan Prabowo-Gibran, Ridwan Kamil, memenuhi panggilan Bawaslu Jabar terkait dugaan pelanggaran kampanye. #newsupdate #update #news #text https://t.co/eEI4WWv7yn",Politik
TXT00543,"RT Sebenarnya dari dulu Prof Mahfud bilang bahwa ia menolak dipasangkan dgn Anies agar koalisi pendukung tidak bubar. Tapi tidak sedikit, pendukung Anies masih memandang negatif Mahfud karena ia menolak posisi itu. Saya melihat dalam diri Mahfud ada ketulusan khas Orang Madura. https://t.co/UGXNDmLqk0 [RE husain_fahasbu]",Politik
TXT00544,"Dalam benak rakyat, terpatri kokoh harapan melihat Ganjar Pranowo Mahfud MD terpilih sebagai presiden pada Pilpres 2024, mewujudkan impian Ganjar Presiden Rakyat.JN18c1 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/0WYpEWnw7O",Politik
TXT00545,"Pada 2024, kita semua menyaksikan perubahan kepemimpinan yang penuh harapan, dengan Ganjar Pranowo mengemban tugas yang sebelumnya dijalankan oleh Jokowi.#GanjarMahfudRebound #GanjarPranowoPranowoPilihanUmat #JNK",Politik
TXT00546,"RT Resfons dari Rakyat ....Pilih pak Anies bayar aja mau...!! kenapa. . .? Karena kita yg butuh pemimpin! Yang sanggup membawa perubahan pemerataan,kesetaraan kemaknuran ,sosial dan keadilan. https://t.co/VncMAV5gz1 [RE Andria75777]",Politik
TXT00547,@miWFtzmnviUVW85cRfU0qH//6DugpKcTrt77C9kXVms= @p6HvXCnpMNytutt/ZZMirAy2+rBYl8lz3haWOI9A0as= @YyQoyou7glKYssnaUgO+nQX4yzjKbG2X2dxR45Pc8fY= @69E1pe8xm/oedA6R2FYEnW97ZjZpLtC9mzCEFzaiTgg= @yCn5XQXr05whLoRB5oarxj9c0YP2qn/U/XskWNujkHg= @sv2Yxa3i3tCcbsN7DU56mH6l,Sumber Daya Alam
TXT00548,"RT @aQCtm+oYDsEOT1JBbtrrPsDlOy9DrZ+ktyfeed50g0s= Emang lu ngelike postingan israel biar apa?, biar keren dan berwibawa?, Palestina dijajah 75 tahun bro. Awalnya gwe yakin pilih Prabowo berhubung pendukungnya banyak yg pro israel jadi ragu buat coblos [RE Needbuff890]",Sosial Budaya
TXT00549,"Sementara 5,3 persen responden lainnya memilih tidak menjawab atau tidak tahu. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto",Politik
TXT00550,"Tetap fokus pada kebenaran! Pak Ganjar Pranowo jaga bansos, siap dengan KTP sakti. Sekarang, ngebuat bantuan lebih baik. #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/Bve37MJFe8",Politik
TXT00551,Adi menginformasikan bahwa isu utama di kampung mereka adalah sulitnya mendapatkan air bersih dan masalah naiknya air laut. #IndonesiaSentris #IndonesiaHijau #02Melanjutkan #AnakMudaIndonesiaEmas Prabowo Subianto,Sumber Daya Alam
TXT00552,ganjarforind: Pemuda Batak bersama Ganjar-Mahfud SahabatGanjarÃ‚ Ã‚ Ganjar MenangkanGanjar GenerasiGotongRoyongÃ‚ Ganjar Mahfud Hebat #L3bihbaik #MahfudLebihBaik3 #GanjarMahfud2024 sikat KKN https://t.co/CtU8mQHjd1,Politik
TXT00553,"RT Ã°ÂŸÂ”Â´ BREAKING NEWS: Sumber Data Yang Disampaikan Anies saat Debat Capres Soal Lahan Yang Dimiliki Prabowo Sangat Shahih dan Akurat, Karena Bersumber dari Presiden Republik Indonesia. https://t.co/HGyrmlin8f [RE abu_waras]",Politik
TXT00554,"RT Ganjar M3mberi Solusi bagi para nelayan selain hapuskan kredit macet, yaitu modernisasi Nelayan. Sehingga dengan begitu, kesejahteraan bagi nelayan akan terwujud. #DialogGanjar https://t.co/sEJkDvrBmz [RE catatankaqihaty]",Sumber Daya Alam
TXT00555,Sikap tegas Ganjar dalam menanggapi insiden ini menciptakan kesan bahwa Ganjar-Mahfud adalah pasangan yang tidak kompromi dalam menjunjung tinggi nilai-nilai kemanusiaan. @UgTsJjTDxWVCUHWGoBSvJtX1RCGLNCCEIYobD2N6AFI= #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik https://t.co/vhzwbyxHRa,Ideologi
TXT00556,"RT Lambe Waras : Elektabilitas Anies Saat Mendekati Hari Pencoblosan Bisa diatas 60%, Kubu 02 Akan Menggenjot Strategi Dengan Mengeluarkan Hasil-Hasil Survey Dibuat Tinggi Meskipun Di Acara2 Kampanyenya Sudah Tidak Ada Pendukungnya. [RE abu_waras]",Politik
TXT00557,"RT AniesFPI Sebarisan Anies Keluarga Besar NU sebarisan Anies Pemuda Muhammadiyah Anies Warga Keturunan Tionghoa sebarisan Ternyata Capres 01 Anies Baswedan merangkul seluruh golongan dan rakyat di Indonesia tanpa membedakan satu dan yang lain, Indonesia adalah rumah Kita Semua https://t.co/EKJiOAGJHu [RE anas_pnk90]",Politik
TXT00558,Kolaborasi penuh makna! Pasangan Ganjar Pranowo - Mahfud MD dan perguruan tinggi akan bersatu hati wujudkan program-program yang membawa perubahan positif. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK,Politik
TXT00559,"Debat capres telah menciptakan ketegangan dalam kehidupan demokrasi kita, terutama setelah langkah Anies Baswedan menjadi perdebatan yang hangat. #UntukKepentinganPribadi OmonOmon Beretorika https://t.co/vhWKhitVn9",Politik
TXT00560,RT Kompak! Alumni Universitas Gadjah Mada Deklarasi Dukung Anies-Muhaimin https://t.co/qXJpSK5oFA [RE democrazymedia],Politik
TXT00561,"RT Publik umumnya sudah mengenal gurita bisnis dari Garibaldi 'Boy' Thohir, termasuk hubungan bisnisnya dgn Sandiaga Uno (pendukung Ganjar-Mahfud) Namun, bagaimana relasi bisnisnya dengan Arini, putri mendiang Benny Subianto, salah satu nama yang ia klaim mendukung Prabowo-Gibran? https://t.co/4GMmkTKhfE [RE FraksiRakyatID]",Politik
TXT00562,"Bukan cuma omong doang, tapi program nyata! Ganjar Pranowo, solusi terbaik buat rakyat Indonesia. #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/403aWFeO7o",Politik
TXT00563,@RjP/dGMSEN3HLmkAKzYKExw7vbXaSx8lF/iJllsm0Ps= Pilihan hati rakyat: Ganjar Mahfud untuk masa depan yang inklusif,Politik
TXT00564,"RT Prabowo Subianto mengakui, program susu gratis yang dicanangkannya, harus diwujudkan dengan mengimpor 1,5 juta sapi dari India. https://t.co/vcb78OjS8A [RE kompascom]",Ekonomi
TXT00565,"@dTfyOgxd68IWB38fFhzP9EyHNbkgNH7bYG+5/TYPNK8= Pak prabowo itu jiwa nasionalisme nya tinggi,, org yg trlahir dr kluarga kaya,tp memilih mnjadi TNI yg siap mati,itu sudh mmbuktikan klo beliau cinta tanah air",Ideologi
TXT00566,RT Abah Anies ingin mengangkat martabat petani agar tidak terus menerus menerima bansos karena penghasilannya cukup.. #AMINAjaDulu https://t.co/txIvBhLvn2 [RE ekowboy2],Sosial Budaya
TXT00567,"RT AMIN InsyaAllah menang, AMIN berhasil merebut suara Prabowo 2019 dan basis Jokowi, efek dari Muhaimin https://t.co/gYgKIV5cEM [RE QianzyZ]",Politik
TXT00568,"Prabowo, refleksi keadilan yang diinginkan oleh warga Jabar. https://t.co/ToyhylRbkw",Politik
TXT00569,"Capres Ganjar Pranowo , Pemimpin yang membuktikan bahwa Indonesia bisa bersinar tanpa korupsi. JN18B #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat",Ideologi
TXT00570,"Calon Presiden RI Ganjar Pranowo percaya, bersama Mahfud MD, regulasi hukum investor akan semakin bersahabat dan nggak rumit. #GanjarPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/FBjtUfIW0L",Politik
TXT00571,RT Desak Anies di Sumatera Barat pindah tempat ! You know why kan? https://t.co/6vHmX0kgMq [RE firmanyursak],Politik
TXT00572,RT AHY mengungkit kembali alasan keluar dari Koalisi Perubahan yang mengusung Anies. AHY menyebut kala itu mengalami perlakuan tak beretika. https://t.co/7e1UyceTqT [RE detikcom],Politik
TXT00573,RT Anis berani mengorbankan persatuan dan kesatuan bangsa hanya demi nafsu berkuasa adalah cara paling jahat. Berbeda dengan cara pak @dvBZf7sHRZLsohgmuG37vyVJsvO2edX7anq4XBK6kyU= yg justru merangkul dan menjaga persatuan dan kesatuan bangsa Indonesia. #GueMauSatuPutaran https://t.co/F4muf51QGg [RE 99propaganda],Politik
TXT00574,"RT Ganjar-Mahfud punya program Masjid Sejahtera - Pengurus Masjid Terlindungi Program ini demi kesejahteraan bagi pengurus masjid yg diwujudkan dlm bentuk dana kesejahteraan & operasional masjid, masjid Berseri (Berkualitas, Sejahtera, dan Inspiratif), serta pengurus masjid terlindungi & sejahtera. #SahabatGanjar #GanjarMahfud2024 [RE tnmuda]",Sosial Budaya
TXT00575,RT Baguus...kalau bisa smua pada hengkang biar jokowi dan prabowo yang tinggal disitu... [RE mbahjhojho],Sosial Budaya
TXT00576,"Ã°ÂŸÂ¥Â½ Mas Ganjar Pranowo dan Pak Mahfud MD, harapan baru untuk Jakarta yang lebih sejahtera dan berkeadilan Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfudM3nangDebat #G4njarJKWPalsu",Politik
TXT00577,"RT al fatihah buat Alm. Lambang Babar Purnomo, alumnus Arkeologi UGM yang diduga dibunuh saat jadi saksi kasus pencurian dan pemalsuan arca Museum Radya Pustaka yang melibatkan Hashim Djojohadikusumo, adik Prabowo. [RE ibnarief]",Pertahanan dan Keamanan
TXT00578,Ganjar Pranowo membantu mengatasi kesenjangan gaji dan promosi bagi perempuan.#GanjarPranowoPranowoPilihanUmat #GanjarMahfudRebound #JNK https://t.co/op5Q2P1ajr,Politik
TXT00579,"RT Mahfud MD mengatakan, dirinya merupakan mantan Menteri Pertahanan (Menhan) sehingga tahu mana data di bidang pertahanan yang bisa diungkapkan ke publik dan yang tidak. Mahfud menuturkan, dari pertanyaan calon presiden (capres) nomor urut 1, Anies Baswedan maupun capres nomor urut 3, Ganjar Pranowo terhadap capres nomor urut 2 Prabowo Subianto dalam debat, tidak ada yang memerlukan jawaban sampai membuka rahasia negara. https://t.co/Cp0iOfgwXs #GanjarMahfud2024 #GanjarMahfudM3nangDebat #Coblos3 [RE triwul82]",Pertahanan dan Keamanan
TXT00580,"RT al fatihah buat Alm. Lambang Babar Purnomo, alumnus Arkeologi UGM yang diduga dibunuh saat jadi saksi kasus pencurian dan pemalsuan arca Museum Radya Pustaka yang melibatkan Hashim Djojohadikusumo, adik Prabowo. [RE ibnarief]",Pertahanan dan Keamanan
TXT00581,RT Bandingkan Sadis Serangan Mana antara Jokowi dan Anies ketika Debat dg Prabowo ? Bukan saja masalah pribadi tapi kepengurusan partai saja diserangnya. https://t.co/Te2fqyaTDu [RE NenkMonica],Politik
TXT00582,RT MENELISIK TANDA TANDA ALAM SEMESTA DALAM PILPRES 2024... BENARKAH ALAM SEMESTA MENGISYARATKAN ANIES BASWEDAN SEBAGAI PEMENANG PILPRES....Ã¢Â€Â¼Ã¯Â¸Â #Paslon02WajibDidiskualifikasi #Paslon02WajibDidiskualifikasi Ã°ÂŸÂ†Â˜Ã°ÂŸÂ†Â— https://t.co/BdnHLrkGQV [RE Jatayu_45back],Sosial Budaya
TXT00583,"@YkabXlj+yt1cxrP38EzJJzCnpn8ccSK0WzZTPHeGNNM= merakyat bukanlah sekadar kata kata kosong bagi Ganjar Mahfud, melainkan cara hidup mereka mereka sering menghabiskan waktu untuk berbicara dengan masyarakat, mendengarkan permasalahan mereka, dan mencari solu",Sosial Budaya
TXT00584,"Ã°ÂŸÂ§ÂœÃ¢Â€ÂÃ¢Â™Â‚Ã¯Â¸Â Ganjar dan Mahfud sosok yang tepat untuk memperjuangkan kemasalahatan agama dan dunia, khususnya bagi masyarakat Indonesia GanjarMahfud2024 Jakarta JakartaÃ‚ Ganjar Mahfud Hebat #L3bihbaik #3GM #GanjarMahfud2024 resolusi indonesia",Politik
TXT00585,RT @q4fkWpmJNulUSQt0/2gH7QGNI3s5XgjEt/YBHaFAeuc= ga ngaruh wir tetap all in prabowo yang menjunjung tinggi nepotisme dan kerahasiaan anggaran negaraÃ°ÂŸÂ˜ÂŽ [RE kamusantaiii],Politik
TXT00586,"RT Pak Prabowo dan Gibran meyakini bahwa pertahanan yang kuat adalah pondasi utama bagi keamanan negara, dan dengan itu, mereka siap membawa Indonesia ke arah yang lebih aman. #GemoySamsul02 #WaktunyaPrabowo #PemimpinYangDinanti https://t.co/MuuVLF1Ihb [RE indah_kuy]",Pertahanan dan Keamanan
TXT00587,RT Calon presiden nomor urut 3 Ganjar Pranowo akan menjadikan kawasan timur Indonesia sebagai titik pengembangan olahraga jika dirinya terpilih sebagai pemimpin bangsa pada Pemilu 2024. #SahabatGanjar #GanjarPranowo #Ganjar #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet https://t.co/pUiZFzvchM [RE BapakGanjarID],Politik
TXT00588,"RT Anies Baswedan Pulang Kampung, Cak Imin Dialog dengan Petani https://t.co/2VRjq06CBA [RE tvOneNews]",Politik
TXT00589,"RT @zzGrWoptm6j+kwgdQ6MtGhKgDz8oRwtcKHq1BY4rVgk= Waktu era pak anies, banjir dikit langsung siaga gerakin damkar, atur pintu air, dll. Efeknya di julidin 7 hari 7 malam walaupun realita cuma beberapa jam langsung surut. Sekarang banjir lama pada diem aje, soalnya gubernurnya bukan pak anies lagi. If u know u knowÃ°ÂŸÂ¥Â± [RE ahmadshbrn_]",Politik
TXT00590,"RT Korban Slamet Andono bercerita kepada Mas Ganjar, bahwa dirinya diseret dari jalan raya dibawa masuk ke Markas Batalyon 408 Boyolali kemudian di situ dipukuli lima oknum aparat... Wah, kirain mereka cuma dianiaya di jalan raya, karena pakai knalpot brong, atau cuma dipukuli 1 orang... ...tapi kalau sudah diseret ke dalam markas, dianiaya banyak orang, apa benar ini hanya ekspresi kekesalan pada yg pake knalpot brong? Anak-anak itu ditampar saja sama tentara krn pakai knalpot brong, pasti sudah kapok. Ini diseret, dianiaya banyak orang, ck..ck..ck.. kejem banget... [RE GunRomli]",Pertahanan dan Keamanan
TXT00591,"Capres No 3 Ganjar Pranowo, jauh dari kebiasaan capres lain yang hanya berfokus pada hiburan semata. Ganjar Pranowo Mempunyai Program Kerja Nyata #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK https://t.co/bhIukAUS0h",Politik
